longitude,latitude,distance_to_nearest_streetlight,count_of_nearby_streetlight_500m_approx,distance_to_nearest_nightlifevenue,count_of_nearby_nightlifevenue_500m_approx,distance_to_nearest_transportstation,count_of_nearby_transportstation_500m_approx,distance_to_nearest_policestation,count_of_nearby_policestation_500m_approx,count_restaurant,count_bar,count_nightclub
77.2931452,28.6235381,0.0,44,0.007891388604036462,0,0.0022878754795694254,4,0.010180177580479344,0,2,0,0
77.3194955,28.6150785,0.0,1,0.011726885029710128,0,0.00034615928413867663,9,0.0028789488863123686,1,0,0,0
77.3196071,28.60079,0.0,11,0.0021695922427994977,5,0.0021172363519418513,8,0.004888895892733532,1,5,0,0
77.3197323,28.6009379,0.0,11,0.0023393228528822197,5,0.0023046103922329197,8,0.0046997449483968815,1,5,0,0
77.3193608,28.6005166,0.0,11,0.0018537913178162634,5,0.0017690387220136684,8,0.005251113348614541,0,5,0,0
77.3214151,28.6010118,0.0,12,0.0009481605982146001,5,0.0014714425642905191,16,0.003444868120844828,1,5,0,0
77.3195683,28.5995821,0.0,11,0.002059843064416027,5,0.001109971936576576,8,0.005731112047411143,0,5,0,0
77.3190255,28.5999286,0.0,11,0.0014668985309152045,5,0.00110383754691904,8,0.005883711703510872,0,5,0,0
77.3166491,28.6003739,0.0,11,0.0009679871331681515,1,0.0005593643892770792,8,0.00578160481614967,0,5,0,0
77.3170329,28.6007789,0.0,11,0.0008949258349132651,1,8.209750296166485e-06,9,0.006288255838471792,0,5,0,0
77.3168228,28.6005739,0.0,11,0.0009028818084316266,1,0.0002953062308848707,8,0.006015973208053943,0,5,0,0
77.3167679,28.6003248,0.0,11,0.0008397112956175962,1,0.0005144994946515027,8,0.0058761281214820375,0,5,0,0
77.3169773,28.6006192,0.0,11,0.0008115556049885232,1,0.0001546462091289996,9,0.006176255870680342,0,5,0,0
77.2299189,28.6069461,0.0019959696841394753,9,0.0,11,0.0014652862689609485,9,0.006228771482402334,0,23,4,0
77.2340571,28.5663466,0.005735692101224256,0,0.0,4,0.0019294620312417775,12,0.006110497692496284,0,25,1,0
77.1611109,28.5192021,0.0365433183256591,0,0.0,1,0.0022683096371547643,5,0.01822894866551868,0,2,0,0
77.1655706,28.522664,0.031022518963658426,0,0.0,1,0.001758419895810674,3,0.012867348236919126,0,2,0,0
77.2145639,28.5342313,0.004856760541755468,1,0.0,17,0.003684096449605151,6,0.005122959325427242,0,31,1,0
77.2179083,28.5308092,0.001061249174318434,1,0.0,18,0.0007349580260045569,6,0.0025641346649473017,2,25,1,0
77.2118299,28.5369219,0.008649571182433211,0,0.0,12,0.0002050641119253623,8,0.0086865038703746,0,28,0,0
77.1037651,28.6740388,0.03881927593863132,0,0.0,1,0.004829583390931951,1,0.02347561146083769,0,1,0,1
77.0352522,28.7988933,0.060784421770382104,0,0.0,1,0.001156052926989114,3,0.011668509844882737,0,1,0,0
77.2105994,28.6407045,0.007786749769328807,0,0.0,31,0.0024515367139914626,7,0.004982938041962396,1,53,4,0
77.2196937,28.635243,0.0027455408665736348,1,0.0,69,0.0020475975410187888,5,0.002676652739908154,2,112,19,1
77.0580608,28.590917,0.015297133327851386,0,0.0,2,0.0018533253276292636,1,0.016359800572135662,0,3,1,0
77.0652214,28.6361048,0.04255230557478746,0,0.0,1,0.010446428783080159,0,0.006668696829965248,0,1,0,0
77.2083619,28.6333595,0.012871624538100578,0,0.0,7,0.000788368251513629,7,0.006797162947147185,0,50,4,0
77.0919202,28.6234479,0.02615762565849503,0,0.0,1,0.0035217232671038634,2,0.01183979595516644,0,1,0,0
77.2842171,28.6653614,0.02354810677103417,0,0.0,4,0.0008759976312812087,7,0.0021853486335009003,2,4,0,0
77.2283038,28.7035418,0.015942044813640387,0,0.0,6,0.0005583010836482484,1,0.005179193614848213,0,4,2,0
77.2265694,28.6998789,0.012676311844145947,0,0.0,6,0.0022686238053065016,4,0.0033946428501405806,1,4,2,0
77.2271676,28.7000437,0.013291284224256713,0,0.0,6,0.0023616047870020406,4,0.003529394990644646,1,4,2,0
77.2688316,28.5622333,0.018936322197568793,0,0.0,3,0.002387147741545038,9,0.0014359673707918974,1,5,0,0
77.2686705,28.562363,0.018859879249088194,0,0.0,3,0.0022647050492215527,8,0.00125340107307314,1,5,0,0
77.2181175,28.6253844,0.004503450137387857,1,0.0,13,0.00151284821776599,15,0.005953482896590226,0,78,16,0
77.226395,28.5995254,0.005262451827808609,0,0.0,19,0.001747433781287106,15,0.0008152168055193932,2,22,4,0
77.2320267,28.6297269,0.008710123824619349,0,0.0,5,0.0029232514448795676,12,0.0024131720307487684,1,15,1,1
77.2318985,28.629465,0.008611885392299389,0,0.0,5,0.003167286005399036,12,0.0022225819444935996,1,15,2,1
77.1328702,28.5384129,0.045127071046324276,0,0.0,1,0.0036805820694599456,3,0.010897502729064035,0,2,0,0
76.9857968,28.6131958,0.03834902557849754,0,0.0,4,0.000687812256362876,4,0.0011127988542388996,2,5,0,0
76.9840106,28.6170799,0.03960589522142015,0,0.0,3,0.000385093469172669,3,0.005238539088331649,0,5,0,0
76.9853973,28.6096134,0.039552920102190484,0,0.0,2,0.002588174431911053,4,0.00257356905872488,2,5,0,0
76.9840696,28.6174849,0.03951649061962168,0,0.0,3,0.00010771898625768366,2,0.005559448909741171,0,5,0,0
77.2467816,28.5668787,0.00016762941269602964,48,0.0,7,0.0018272461027486874,15,0.0065180400896372144,0,14,0,0
76.9074736,28.5705375,0.1262241258652666,0,0.0,1,0.0002233000671731942,3,0.026463088630766764,0,1,0,0
77.2457792,28.5307368,0.009508381357517472,0,0.0,21,0.00030225083953518405,6,0.007106815779936988,0,18,5,0
77.3058508,28.5455297,0.008076867133370944,0,0.0,1,0.0003403643488981615,7,0.017258555959577503,0,1,0,0
77.2137081,28.6409319,0.00998856730468151,0,0.0,36,0.004052387750458942,2,0.004716527699481087,1,75,6,0
77.213836,28.641034,0.010038352945582488,0,0.0,36,0.0042155434026992355,3,0.00456892544478626,1,75,6,0
77.225998,28.6169212,0.012262035543904481,0,0.0,1,0.0026088611864162475,3,0.009552080812045975,0,9,0,0
77.1278858,28.5486023,0.03566723248837922,0,0.0,5,0.0036010652229566146,4,0.020838640361832864,0,10,1,0
77.2009833,28.5393791,0.015802300183201716,0,0.0,2,0.001706447520442434,8,0.009411837636720086,0,11,2,0
77.2337411,28.6494286,0.007075154147437418,0,0.0,5,0.004464215806837893,2,0.0030357122821499057,1,15,0,0
77.2303749,28.6560678,0.0017520568284103955,4,0.0,5,0.0023551969705315552,5,0.00262760161554214,4,16,0,0
77.2399805,28.6468875,0.012279716120501388,0,0.0,3,0.0011532183704738162,6,0.004456398851092792,1,10,0,0
77.194533,28.5543725,0.005733198334263674,0,0.0,16,0.007360431693861032,0,0.01460359510052389,0,18,10,1
77.2631292,28.6825094,0.0403333216079398,0,0.0,2,0.011413502306470145,0,0.01540393822014619,0,1,1,0
77.1857585,28.5271355,0.018613965857118404,0,0.0,2,0.0006030387218039021,5,0.007872455973206783,0,2,1,0
77.2172154,28.6323764,0.004607900416668249,1,0.0,75,0.0018036724896704935,9,0.0019469390334622952,2,108,19,1
77.225738,28.589224,0.0001800637942559789,6,0.0,3,0.002674984771923667,13,0.0014682292361845942,1,5,1,0
77.1942284,28.5536129,0.0064562859307789495,0,0.0,16,0.006608855201925402,0,0.014649904759412075,0,18,10,0
77.164158,28.5575936,0.023598445071873333,0,0.0,7,0.002623617674129959,9,0.004853606528141947,1,6,4,0
77.1640349,28.5575626,0.02369369443544135,0,0.0,7,0.002647450692648774,9,0.004978977784644604,1,6,4,0
77.1339317,28.6705911,0.03125067623268519,0,0.0,1,0.0036985656584663878,4,0.00041976308794715555,2,1,0,0
77.099729,28.6786445,0.037664527163101716,0,0.0,1,0.0009703251671504899,2,0.027090237560422094,0,1,0,1
77.1846642,28.4965669,0.018138367070936155,0,0.0,2,0.0008231762994665113,8,0.029518411837528135,0,3,0,1
77.2160507,28.6306895,0.004732582163043872,1,0.0,53,0.0019949821477907663,9,0.002042740720199267,2,91,17,0
77.220063,28.6353527,0.0025031164595377253,1,0.0,67,0.0022032748466752562,4,0.002291697678586389,2,109,18,1
77.2137445,28.6411417,0.009902866108363405,0,0.0,37,0.004224403489257005,2,0.004636477941281206,1,75,5,0
77.2230833,28.6337495,0.0010449607552432292,2,0.0,68,0.001060482908866551,12,0.0023050055661527264,3,95,16,1
77.2370308,28.499764,0.028379980339846088,0,0.0,1,0.013120816669704338,0,0.02295757834267408,0,2,0,0
77.2137687,28.6409844,0.010009565051995352,0,0.0,36,0.004132505178466278,3,0.0046455299902160236,1,75,6,0
77.2132453,28.6414451,0.009318978862517585,0,0.0,34,0.004124185029796979,2,0.005083674743731861,0,72,4,0
77.2517872,28.5501843,0.0015039009608326089,11,0.0,20,0.0012337575936917664,12,0.0010773993363552717,2,27,3,0
77.2131013,28.6403009,0.009878160106019945,0,0.0,33,0.003178449062050032,4,0.0054738406133147495,0,76,5,0
77.2160786,28.6415015,0.009725150018892329,0,0.0,31,0.0027304357747457114,1,0.002278557844338763,3,80,7,0
77.2468884,28.527614,0.012283066302840377,0,0.0,5,0.001397370473420683,4,0.007996045403199864,0,19,5,0
77.2470133,28.5276128,0.012265140296382997,0,0.0,5,0.0012777548317191487,4,0.007879517768238774,0,19,5,0
77.2467941,28.5276595,0.012253446735510942,0,0.0,5,0.001477774468580975,4,0.008100462426925819,0,19,5,0
77.2561701,28.5280616,0.013796455437902536,0,0.0,2,0.00021126159140537985,12,0.0038468187090116733,1,8,0,0
77.2427574,28.5323178,0.00959139987488527,0,0.0,17,0.002329775510640848,4,0.008098519154136646,0,22,5,0
77.2506614,28.5321582,0.0078028101937672135,0,0.0,1,0.003143291777738545,3,0.004765637847127619,1,21,5,0
77.2471116,28.5277319,0.012133061508539883,0,0.0,5,0.001152124841327886,4,0.007833905028791298,0,19,5,0
77.234394,28.5400918,0.00787400757238541,0,0.0,2,0.0018193156433218367,8,0.010655708060949011,0,15,1,0
77.2403199,28.5399337,0.00851124113275855,0,0.0,4,0.00014602807949746618,7,0.006860574152360102,0,18,5,0
77.2409575,28.6025805,0.012008323517448198,0,0.0,3,0.0005873324441876297,6,0.010685703958560243,0,3,0,0
77.2436003,28.5346066,0.007329382929689716,0,0.0,17,0.00026986192765575254,4,0.006301082860905944,0,23,5,0
77.2042477,28.6950985,0.002782027025390064,3,0.0,8,0.0031473631662065427,8,0.003417522921653087,1,11,0,0
77.2042864,28.6948692,0.0029765444680021763,4,0.0,8,0.0033697129135869855,8,0.0032317847112699723,1,11,0,0
77.2126175,28.5287087,0.0056873527655619946,0,0.0,9,0.0006491822933488423,8,0.005018059330062624,0,29,2,0
77.2427911,28.532347,0.00954746532069692,0,0.0,17,0.0022887778441726715,4,0.00805430627303658,0,22,5,0
77.2428166,28.5323633,0.009518717035925661,0,0.0,17,0.002263083604287849,4,0.00802404500735071,0,22,5,0
77.2433094,28.5327962,0.008872498843053328,0,0.0,17,0.0016813332358568604,4,0.007374834051688797,0,22,5,0
77.2433747,28.5328507,0.008789222428630353,0,0.0,17,0.0016113040712393456,4,0.007290442615500585,0,22,5,0
77.2429761,28.5333165,0.008692167169348146,0,0.0,17,0.001358970334472842,4,0.007399755420948706,0,22,5,0
77.2416903,28.5332859,0.009625621813679371,0,0.0,18,0.0023761303520573904,4,0.008569369835053934,0,23,5,0
77.2421395,28.5335921,0.009087382502133829,0,0.0,17,0.0018364441429028278,5,0.008034888622131548,0,22,5,0
77.2433965,28.5335172,0.008262575361833715,0,0.0,17,0.0009725208995170013,4,0.006934347936175274,0,22,5,0
77.2434299,28.5344841,0.007536856539701763,0,0.0,17,0.00036215119770389656,5,0.006503553844631673,0,22,5,0
77.2427288,28.534083,0.008321404693924755,0,0.0,17,0.001104631327637561,5,0.007302293982718045,0,22,5,0
77.3358773,28.6117129,0.014975657102451922,0,0.0,5,0.003267870139705301,4,0.012110803121592784,0,6,0,0
77.3360041,28.6114967,0.014922320685804211,0,0.0,5,0.0030188657422949095,4,0.012272959751016783,0,6,0,0
77.3357988,28.6116229,0.014856839731255017,0,0.0,5,0.0032195883121878626,4,0.012222109543773145,0,6,0,0
77.2121825,28.7058631,0.01066072937889174,0,0.0,1,0.001905986930701016,3,0.006727254484553818,0,7,0,0
77.1842325,28.5482531,0.0017427579321350184,1,0.0,2,0.0019019369206204248,11,0.012334880119802655,0,5,0,0
77.1842381,28.5481648,0.0016643669907805605,1,0.0,2,0.0019679286674072535,11,0.012421775069610386,0,5,0,0
77.2197896,28.6309879,0.001953804954439112,3,0.0,94,0.0017833592403105401,13,0.0010060261676447307,1,84,16,1
77.2062342,28.5734423,0.004234268868413162,3,0.0,1,0.0013677332561562578,9,0.009185903523337665,0,1,0,0
77.2204463,28.6314049,0.002224050208513966,3,0.0,95,0.0015640513194919044,13,0.001451271918008109,3,84,16,1
77.2190699,28.6342635,0.0030038892423047345,1,0.0,85,0.0015760523627077621,5,0.0026379354995902183,2,113,19,1
77.220127,28.6352724,0.002403448064756801,1,0.0,73,0.002305329585983431,4,0.0022511727432596306,2,110,18,1
77.2262942,28.5996402,0.005206766447615209,0,0.0,19,0.001741737919431631,14,0.0006886980470442514,2,22,4,0
77.2080471,28.6334275,0.013076978584136085,0,0.0,7,0.0011021463151453244,6,0.007102721189096744,0,48,4,0
77.2023928,28.5572536,0.0037461481070618246,7,0.0,7,0.004464545049613286,4,0.019267036342158646,0,22,10,1
77.0867027,28.6328321,0.03574258454812815,0,0.0,1,0.0001965494848616321,1,0.018629343717913315,0,3,0,0
77.1785622,28.645305,0.012627671323727222,0,0.0,2,0.0028240803476540163,5,0.003344963989342837,1,8,0,0
77.2105515,28.6410445,0.007502731220028882,0,0.0,31,0.002509863161606487,6,0.0046459304536318755,1,51,4,0
77.2126799,28.6410923,0.00905840821557729,0,0.0,34,0.003509385205419073,5,0.005681970864057492,0,71,4,0
77.2401446,28.5414989,0.008809253482550579,0,0.0,4,0.0012845914914880031,9,0.005562605329345534,0,23,6,0
77.2161437,28.7150797,0.019930076177725888,0,0.0,2,0.0038330080615624966,1,0.011588275469623181,0,3,0,0
77.2103969,28.6384556,0.009480324003435053,0,0.0,29,0.0004624564519964809,7,0.007107386119383219,0,69,5,0
77.2213244,28.6337656,0.0007181289577778722,3,0.0,83,0.0019020304440191369,9,0.002351712984190676,3,95,17,1
77.2206535,28.6303156,0.0011388742950813131,3,0.0,87,0.0015432967861010018,16,0.002100522461191616,2,84,16,1
77.2144269,28.6411171,0.010494369202587835,0,0.0,38,0.004339346449637866,3,0.00397438799565059,1,76,7,0
77.212683,28.6411301,0.0090382219075455,0,0.0,34,0.003542721926714569,5,0.005655214712987765,0,70,4,0
77.2103053,28.6408661,0.00747171466532709,0,0.0,31,0.002216426585750935,7,0.004741123708573575,1,51,4,0
77.134831,28.6887399,0.020172867090724016,0,0.0,1,0.0005361847535990967,2,0.01481414330462927,0,3,0,0
77.1358422,28.6836786,0.02178362807477846,0,0.0,1,0.0003862694008091831,4,0.010174644745642484,0,2,0,0
77.217545,28.6303463,0.0032103004469904647,1,0.0,68,0.0019308004557686857,10,0.001946852077076115,2,88,16,1
77.2251048,28.5995342,0.005945371880716135,0,0.0,19,0.001057636279635624,15,0.0013920855720797323,2,22,4,0
77.2204846,28.6298048,0.0006243029472904602,3,0.0,79,0.0013277288653823869,16,0.0023422315683983,2,84,16,1
77.2179887,28.6420621,0.009185846766626713,0,0.0,26,0.001305006777760648,3,0.00030854591230064987,3,78,7,1
77.3080498,28.6278787,0.004218118150318859,8,0.0,4,0.0012930182713246775,12,0.0033196506277016684,2,5,0,0
77.3081375,28.6279122,0.004258708354655559,8,0.0,4,0.0012104674675464876,12,0.0033950762009097826,2,5,0,0
77.3086694,28.6280352,0.00458691981399435,8,0.0,4,0.0008442998637906449,11,0.003807004536372845,2,5,0,0
77.3090522,28.6279719,0.004933283994460018,1,0.0,4,0.0008844208557014429,10,0.004011455652246168,2,5,0,0
77.2208954,28.6339043,0.00114843208331692,3,0.0,85,0.0016430977146810676,9,0.002441917134139094,2,97,17,1
77.1949926,28.5549841,0.005218879199599837,0,0.0,18,0.0079840232965581,0,0.014800012003374685,0,19,10,1
77.2273349,28.6005777,0.003918449818487272,9,0.0,19,0.0014993378705224264,12,0.0006838884265745903,2,22,4,0
77.2172007,28.6328293,0.004939894251897842,2,0.0,75,0.0016873843101121821,10,0.0021744556330271165,2,112,19,0
77.2188973,28.5279771,0.003615135560390491,1,0.0,12,0.002134963121456437,6,0.0024349489440211604,2,19,1,0
77.076916,28.629042,0.042053630689400184,0,0.0,2,0.0010375491554707925,4,0.008717645307074381,0,3,0,0
77.1218091,28.6883445,0.018398567728223094,0,0.0,4,0.009016014711617401,0,0.01764422563560147,0,4,0,0
77.1212148,28.6882438,0.018614086702547678,0,0.0,4,0.009332717281690227,0,0.01792409932185569,0,4,0,0
77.1214711,28.6882544,0.01855121833842537,0,0.0,4,0.009168083150262647,0,0.017775370034124893,0,4,0,0
77.2062561,28.5563371,0.0032715687001808286,7,0.0,10,0.0012731093786446782,5,0.021444886089932173,0,8,3,1
77.2261248,28.5998743,0.005086773355481112,0,0.0,19,0.001793963447224783,14,0.00046976122658344907,2,22,4,0
77.2147624,28.6412137,0.010376204291071186,0,0.0,37,0.004007623625049643,2,0.0036257171828523037,2,77,7,0
77.2155347,28.6415909,0.01013615312137296,0,0.0,32,0.0032815683643636737,1,0.002795151291071476,3,76,7,0
77.2323979,28.6098311,0.005723883522575325,0,0.0,8,0.0008645292187156785,9,0.00862522313334398,0,13,0,0
77.2300673,28.6078499,0.0028985492681723565,9,0.0,8,0.0005633122846144758,8,0.007118209933686275,0,24,4,0
77.2110064,28.6452167,0.005720375771755537,0,0.0,21,0.0024359512413051065,4,0.0020130268478157774,1,38,3,0
77.2103819,28.6424044,0.00644178882377133,0,0.0,31,0.0019072533261227968,9,0.0033201340228980413,1,41,3,0
77.2279557,28.6021414,0.002236143387621824,9,0.0,19,0.0007143106957022805,9,0.0010550550933469017,2,23,4,0
77.2205834,28.6298227,0.0006416797955339392,3,0.0,79,0.0012547854517778638,16,0.002392051464740958,2,84,16,1
77.2210523,28.6307208,0.0016221238238791898,3,0.0,87,0.0017077046378077812,16,0.0022321678364229736,2,83,16,1
77.2183297,28.5557691,0.01237763232286732,0,0.0,1,0.0004884231157447706,8,0.014031055500210976,0,7,0,0
77.1968574,28.559495,0.003165082376492692,1,0.0,11,0.006010882214784631,0,0.015733035538312606,0,21,9,0
77.1936521,28.6018922,0.02080999047308813,0,0.0,1,0.0014939682258988524,6,0.0025301926982013645,1,7,0,1
77.2335887,28.6495389,0.006933774343025174,0,0.0,5,0.004562286168146814,1,0.002927518964925893,1,15,0,0
77.2336645,28.6482081,0.007139126896898333,0,0.0,5,0.005141277988983915,0,0.004256194601987,1,15,0,0
77.2211826,28.6336538,0.0008736082417131286,3,0.0,85,0.0017229416269844914,10,0.002513092732072563,2,95,17,1
77.2182562,28.6423302,0.009315354387246838,0,0.0,25,0.0014119595780366897,4,0.00030433514420728775,3,74,7,1
77.218265,28.642273,0.00925952473942181,0,0.0,25,0.0013554881076588523,4,0.00024648188574266053,3,76,7,1
77.2182489,28.6424057,0.009387339619933136,0,0.0,24,0.0014851578939648038,4,0.00038015462643487696,3,74,6,1
77.2182429,28.6424536,0.009433592022656706,0,0.0,24,0.0015321973306335972,4,0.00042842886223781756,3,74,6,1
77.2046567,28.5528178,0.007038586191132745,0,0.0,10,0.00010248063232041969,5,0.022146228036619937,0,12,4,1
77.2055269,28.5567586,0.0030177535767550836,7,0.0,10,0.0015294852075183054,5,0.020764893797948356,0,9,3,1
77.2078492,28.6319603,0.01162818751568826,0,0.0,7,0.0019427627878874578,7,0.006677405755238485,0,28,2,0
77.217099,28.6405446,0.00834648833461864,0,0.0,29,0.0017306207701286696,3,0.0019060523077823275,2,93,11,0
77.2127435,28.6409944,0.009168169516872049,0,0.0,34,0.003464159570520786,5,0.005647366608429599,0,71,4,0
77.2172701,28.6299114,0.0033471837864089177,1,0.0,62,0.0014165118919333619,12,0.002444331125285734,2,88,16,1
77.1957658,28.6465886,0.003618964449948475,14,0.0,4,0.0024518409838294197,7,0.006423566716397249,0,11,1,0
77.2169494,28.5271794,0.004714865972641993,1,0.0,14,0.0025055109199527185,8,0.0008094717413219893,1,20,1,0
77.2135151,28.6411046,0.009731969040745136,0,0.0,37,0.004038006915545298,2,0.004868744656487361,1,74,5,0
77.2262996,28.5999199,0.0049591630553934484,1,0.0,19,0.0019425714015198457,14,0.0004106542219462731,2,22,4,0
77.1839126,28.6453864,0.007276663126741805,0,0.0,6,0.003275366429880596,3,0.004058862423139474,1,10,1,0
77.2399952,28.6478146,0.011593343456482951,0,0.0,3,0.00034211496605783374,6,0.0038702216189838747,1,10,0,0
77.2198405,28.6306047,0.0015834128488741357,3,0.0,94,0.00205329910631699,14,0.0013152469349882129,1,84,16,1
77.2126057,28.6418156,0.008580947109149955,0,0.0,34,0.00405794173072858,4,0.005099020926608807,0,62,4,0
77.2796696,28.6177243,0.008521456575021468,0,0.0,2,0.0006570871022921099,2,0.012879827923155417,0,3,0,0
77.2206088,28.6353146,0.00207105388631464,1,0.0,71,0.002640930536756044,7,0.0017798523309631464,2,108,18,1
77.2212936,28.6333695,0.0008714015664467348,3,0.0,86,0.0017010311049368643,10,0.002729097559637535,3,93,17,1
77.2204075,28.630182,0.0010076560623547436,3,0.0,85,0.0016157660752728602,16,0.0020082663891918514,2,84,16,1
77.2327676,28.557032,0.004204781416430797,3,0.0,3,0.0027043646961883916,12,0.0027372327358130364,1,31,2,0
77.2275063,28.6006451,0.0037961871529191,9,0.0,19,0.0013198279016544523,11,0.0006291115163473462,2,22,4,0
77.2108048,28.6409867,0.00771898015609072,0,0.0,32,0.002727854163998903,6,0.004789826991659297,1,52,4,0
77.220584,28.6314083,0.0022260962153503464,3,0.0,95,0.001631512286192074,14,0.0015870300595725183,3,84,16,1
77.2198691,28.6275145,0.0017969367406779776,2,0.0,46,0.0012076038174784818,13,0.004200083011081754,1,84,16,1
77.2205444,28.6307517,0.0015690174505083756,3,0.0,95,0.001961250807520504,16,0.001764369578620071,2,83,16,1
77.2220055,28.6296803,0.001550515401407998,3,0.0,64,0.000485339386408422,14,0.003557797908828212,2,85,16,1
77.2194157,28.6249108,0.004416609932970028,1,0.0,11,0.0008421313733576668,15,0.006727523381602359,0,74,16,0
77.2515575,28.551203,0.0009135930384920639,11,0.0,20,0.0002804211475547047,10,0.001504222393795674,2,31,3,0
77.1552717,28.5415537,0.030296598968372033,0,0.0,1,0.00118040548965562,5,0.007194135987737064,0,1,0,0
77.1963657,28.5594484,0.0026924545307202377,1,0.0,11,0.006243006683479773,0,0.015244044902842483,0,20,8,0
77.2239752,28.5625301,0.014429240035772957,0,0.0,2,0.0021303081866203546,5,0.011671244222447594,0,4,0,0
77.2360256,28.5372472,0.010876468340871125,0,0.0,3,0.0036217247893787358,5,0.011423367020279327,0,20,5,0
77.2296194,28.6078554,0.0028026789041918506,9,0.0,8,0.000854326828557485,8,0.006966380598273012,0,24,4,0
77.218784,28.6341541,0.003273877268622258,1,0.0,85,0.001541270677069868,5,0.0025381612261646375,2,113,19,1
77.2407879,28.5537018,0.0036770526294825382,10,0.0,20,0.0020082055771253474,3,0.0009402163155362152,1,34,3,0
77.2414184,28.5525546,0.003931982661460655,9,0.0,20,0.0028282657459988837,5,0.0003881796620086705,1,39,3,0
77.2356742,28.5497391,0.0010073225600454607,23,0.0,13,0.005756256617811983,0,0.005710714534980707,0,39,3,0
77.2206601,28.6504541,0.004878301722937411,1,0.0,1,0.005974743817101794,0,0.005164262287102144,0,17,0,1
77.2300281,28.5438893,0.005590551519303689,0,0.0,3,0.0013803151995108104,7,0.010689410777492817,0,16,2,0
77.230178,28.5439159,0.005486759198290473,0,0.0,3,0.001288234155735424,7,0.010632661188057807,0,16,2,0
77.1865603,28.6027056,0.02194695005713139,0,0.0,6,0.002285930456072548,2,0.009453290513366302,0,7,0,0
77.2233418,28.6579615,0.0016974012254020773,6,0.0,6,0.003501550914955616,4,0.004819780179630904,1,11,0,1
77.223216,28.6580412,0.0017756304711284306,6,0.0,6,0.00353771814593224,4,0.004743727349870877,1,11,0,1
77.236558,28.5494669,0.0002620067556356219,23,0.0,13,0.0065660243900025565,0,0.005692466630560857,0,39,3,0
77.2291798,28.4948019,0.02709593286823673,0,0.0,1,0.0196941240830897,0,0.01564237364500549,0,2,0,0
77.2231804,28.657558,0.0012943131808046083,6,0.0,6,0.0039041238607391278,4,0.0045063696397439085,1,11,0,1
77.1393042,28.5751812,0.009161311349911815,0,0.0,1,0.0017198759403013097,2,0.022302377658444398,0,1,0,0
77.1492702,28.5818967,0.013958932670521375,0,0.0,1,0.003518612141176742,4,0.020072096910135513,0,1,0,0
77.2273808,28.6005614,0.003917400127633613,9,0.0,19,0.0014568878645841842,11,0.000699022431686813,2,22,4,0
77.2042189,28.5523017,0.007617783688841915,0,0.0,7,0.0007790788727753846,5,0.021632529794271098,0,16,9,1
77.1951171,28.5548149,0.005413586996622109,0,0.0,18,0.007823048899885913,0,0.014976542880450446,0,19,10,1
77.2420236,28.5334254,0.009285634707442864,0,0.0,17,0.0020167741693098208,4,0.00820816298875862,0,22,5,0
77.2379033,28.5917587,0.007408928745777537,0,0.0,1,0.0010476474693339958,5,0.005876836244954082,0,2,0,0
77.2418684,28.5333473,0.009452638394119944,0,0.0,17,0.002190367293394821,4,0.00838173582499137,0,22,5,0
77.2435444,28.5346937,0.0073089265949225135,0,0.0,17,0.0003721574935330433,5,0.006324256876497051,0,23,5,0
77.2037676,28.5522587,0.007744296773754016,0,0.0,7,0.001146444843854757,5,0.0216012995342861,0,19,11,1
77.2084764,28.551392,0.008424022921385516,0,0.0,4,0.00223326105281015,6,0.021087784522797772,0,14,3,1
77.2907555,28.6069705,0.002856451583694775,2,0.0,5,0.003150502934452945,7,0.017793796663445795,0,8,0,0
77.2905963,28.6069381,0.0028014967517384372,2,0.0,5,0.003062130477299584,8,0.01792520197096775,0,8,0,0
77.240823,28.5529818,0.0034420644982371793,11,0.0,20,0.0026104215157661216,3,0.000357550905466901,1,34,3,0
77.234189,28.5641526,0.007054862000779622,0,0.0,4,0.00026043327360537053,13,0.0073935827215185716,0,18,1,0
77.2341903,28.5640022,0.00716622747337058,0,0.0,4,0.0004074504632480717,11,0.007475366378312527,0,18,1,0
77.2344541,28.5634458,0.007431370479265621,0,0.0,4,0.0009789565465316956,10,0.0075914103281287835,0,14,0,0
77.1970758,28.5464509,0.01196070568568976,0,0.0,2,0.000516027954669209,9,0.017462427694054254,0,12,10,1
77.1224691,28.5546855,0.031554724420438676,0,0.0,4,0.006139577611694718,0,0.02896657943250732,0,9,1,0
77.184885,28.5040911,0.01399575855322723,0,0.0,2,0.0033341095797771152,4,0.02317785595304172,0,3,0,1
77.2887478,28.6119427,0.0036480282509922368,14,0.0,3,0.003174369929609505,4,0.016206671394528135,0,8,0,0
77.2424491,28.5706695,0.0004538625452707008,52,0.0,9,0.004091331227119325,3,0.0032333433161408445,1,21,0,0
77.2888106,28.6118764,0.0036607806230362326,14,0.0,3,0.0032043319834225135,5,0.01618618781677657,0,8,0,0
77.2410926,28.6026965,0.012122793450764177,0,0.0,3,0.0007553614565247476,6,0.010763443333802818,0,3,0,0
77.2872019,28.6117937,0.004867870792249205,2,0.0,3,0.002694207048462701,7,0.017628314166140066,0,10,0,0
77.213014,28.6408832,0.009451163286076704,0,0.0,34,0.003540160891828856,5,0.005404134435782706,0,74,5,0
77.2203635,28.6353446,0.002267721625328217,1,0.0,67,0.002430461299839661,5,0.0020039067767734712,2,108,18,1
